rgi_index,volume,volume_change,area
16285,5291477.420166016,-184802.23314666748,182500.0
16286,138691644.29199982,-11526526.339805841,2845000.0
16287,43506891.603271484,-9289470.424041748,1097500.0
16288,131194319.22167969,-3944084.7147636414,2287500.0
16289,39845887.39355469,-3007067.265777588,1057500.0
16290,3555706.662841797,-2256468.6230392456,180000.0
16291,181272363.47338867,-27812117.812294006,2835000.0
16292,24886380.963867188,-9590061.745605469,582500.0
16293,404667583.4941406,-75452138.35225463,7520000.0
16294,32940228.15576172,-10798922.29107666,960000.0
16295,206363775.93148804,-43370124.82302475,4295000.0
16296,8590922.164550781,-1428219.5230293274,320000.0
16297,12851877.433959961,-3973129.880306244,452500.0
16298,52794942.94238281,-7242170.508703232,1097500.0
16299,9380106.478244781,-2355464.739261627,392500.0
16300,6781660.507324219,650814.5555419922,295000.0
16301,29594064.708539844,-7559970.778411865,905000.0
16302,67378930.97418213,-15041878.44114685,1580000.0
16303,15325304.76147461,-3016521.6052246094,367500.0
16304,202393615.12597656,-42622321.48471308,3650000.0
16305,8717063.374511719,-547657.0729675293,342500.0
16306,17636875.484375,-2131043.094329834,400000.0
16307,5239726.114765167,-2007624.7080078125,217500.0
16308,190122774.54296875,-21971443.32534027,2877500.0
16309,466736144.36157227,-39346085.21443485,6332500.0
16310,76945961.08605957,-7616017.396064758,1900000.0
16311,146101660.11938477,-14436054.778154373,3190000.0
16312,617417560.3474121,-22856825.93074608,8802500.0
16313,214188968.23095703,-45933324.04129505,2907500.0
16314,134833528.16870117,-22622253.89699173,2777500.0
16315,202153760.78808594,-7918284.094994545,3447500.0
16316,1711878008.7444458,-150673798.1290748,22490000.0
16317,14055403.497009277,-607269.3134727478,600000.0
16318,54521422.58856201,-1405693.6558589935,1577500.0
16319,6600639.677368164,1978609.052181244,300000.0
16320,20253072.32293701,-2239186.799712181,517500.0
16321,34550630.134887695,-3027833.8707437515,1162500.0
16322,17010613.556152344,-2103035.1182556152,517500.0
16323,81918305.87548828,-13286393.044662476,1950000.0
16324,128459569.41312408,-20111707.22615242,1980000.0
16325,4673752.1513671875,169635.8196105957,187500.0
16326,260604079.27668762,-29807231.287605286,4290000.0
16327,129159495.86401367,-7903241.345825195,3170000.0
16328,169176613.7861328,-7528604.0104599,2877500.0
16329,560899176.0255737,-33511856.29319811,7840000.0
16330,31942608.869422913,-3791631.742152214,1245000.0
16331,7431158.668457031,-817946.2204284668,290000.0
16332,1661643.3565776348,-606041.6926422119,112500.0
16333,15424337.923828125,-2059099.0559139252,452500.0
16334,1364585872.1715088,-79275833.34988213,17815000.0
16335,4792687.270996094,-1722860.396911621,280000.0
16336,4240234.279785156,155133.9775238037,155000.0
16337,124598941.70898438,-21505660.7935791,1910000.0
16338,6561417.973999023,-161424.1395187378,242500.0
16339,774697637.4365234,-137234394.07121468,11357500.0
16340,21305887.634979248,-4947630.231071472,742500.0
16341,66610510.01513672,5406644.293358326,1785000.0
16342,94002151679.35678,-1972469235.0861657,447467500.0
16343,223789582.99554443,-44326576.685438156,3407500.0
16344,39167049.91748047,-4581120.187347412,1217500.0
16345,41043562.58862305,-10144090.145751953,1152500.0
16346,51227706.9173584,-13079972.482484818,1485000.0
16347,2115919.3349609375,-803718.611574173,107500.0
16348,1645292458.6115723,-129208274.78792858,20117500.0
16349,4917036.576171875,-168104.75189208984,187500.0
16350,350967750.61376953,-50734979.13876772,5515000.0
16351,189884895.58032227,-36793177.77499962,4340000.0
16352,76564567.09004211,-10581499.223369598,1952500.0
16353,11971018.459472656,-1470804.0828170776,482500.0
16354,1769529.2165527344,-382782.12310791016,97500.0
16355,35905392.32397461,521385.65603637695,1175000.0
16356,85615755.12060547,-2236686.4011921883,1860000.0
16357,23331167.288085938,-2247300.1264038086,565000.0
16358,9211718.649173737,-3088685.2704467773,275000.0
16359,25575797.94116211,-3537407.7953186035,580000.0
16360,12291697.010986328,-617772.5796508789,365000.0
16361,4390881.090087891,-1495700.4077529907,197500.0
16362,66986448.46826172,-11373285.151565552,1625000.0
16363,46423093.53125,-8708778.930381775,1222500.0
16364,20824551.688354492,-2560500.420562744,387500.0
16365,11037693.594238281,89537.14167785645,387500.0
16366,35696490.13189697,-3816633.132411957,1440000.0
16367,2599141.5173339844,-288410.7824707031,152500.0
16368,21072315.49371338,-1527690.6621398926,685000.0
16369,38412589.39550781,687025.0475349426,910000.0
16370,254345530.703125,-12411801.046890378,4547500.0
16371,249401993.72698975,-28726242.441269875,3105000.0
16372,7861110.666564941,-511932.8854904175,252500.0
16373,5876986.486206055,520801.5528564453,252500.0
16374,422449762.25390625,-26570627.20305252,5872500.0
16375,12874646.067871094,-1025951.7075500488,452500.0
16376,36672383.092041016,-3074273.2490472794,1072500.0
16377,25638590728.320736,-1378513901.814547,254697500.0
16378,15114411.744140625,-5097478.069152832,405000.0
16379,23369116.3203125,-1296130.39969635,750000.0
16380,16037029.783935547,-6615981.831481934,450000.0
16381,255141128.17944336,-80854167.1249733,4997500.0
16382,10934441.791015625,-4437839.41418457,357500.0
16383,1814704.6748046875,-663817.9323730469,82500.0
16384,224842171.1793213,-78365271.98614502,4282500.0
16385,20765367.999023438,-11059526.534423828,625000.0
16386,26708362.58154297,-12188090.195982218,820000.0
16387,2136912.7578125,-210289.14129638672,90000.0
16388,24517930.450195312,-8472465.977539062,467500.0
16389,12528210.030639648,-3568255.331604004,382500.0
16390,50514577.28540039,-20106632.914596558,1430000.0
16391,217754688.69121695,-49407854.86400986,4400000.0
16392,84943372.90457153,86596.56704735756,2310000.0
16393,11520942.799682617,-4586409.902893066,425000.0
16394,27216371.19189453,-16679566.515319824,790000.0
16395,9395569.524291992,-6710067.3388671875,342500.0
16396,16827223.044433594,-8697114.7006073,467500.0
16397,45073003.77636719,-29224920.66430664,1087500.0
16398,79344172.77050781,-29828992.07772827,1550000.0
16399,13317245.541564941,-8360683.315551758,427500.0
16400,23628038.908447266,-17333648.00842285,827500.0
16401,12231081.340332031,-6006131.404266357,442500.0
16402,27231029.844726562,-478993.18809890747,787500.0
16403,325327007.0916748,-54036395.938019276,3612500.0
16404,134357309.81295776,-25547078.33303833,1960000.0
16405,17242120.21484375,-7636012.141418457,580000.0
16406,7318504.319946289,-1835277.450805664,310000.0
16407,27356479.46044922,-4783912.332580566,695000.0
16408,7055041.705566406,-966905.1942138672,260000.0
16409,19209926.31071472,-3295852.758583069,522500.0
16410,72089355.42376709,-11290750.941558838,1330000.0
16411,243086566.56469727,-63564834.134838104,4547500.0
16412,1999230.1186523438,-1156459.1783294678,122500.0
16413,10428256.102294922,-1150964.2248687744,230000.0
16414,2858769.6965904236,-337960.1838989258,192500.0
16415,84557859.02588463,-8255972.539482117,1907500.0
16416,30192772.564941406,1041092.8174438477,815000.0
16417,237094007.28271484,-34446808.9259491,3255000.0
16418,128397715.61152077,-34322507.03199768,1875000.0
16419,56197.640625,-74944.73746109009,22500.0
16420,90564870.47937012,-10710000.132705688,1387500.0
16421,363989083.4741211,-95614224.24660873,5947500.0
16422,38100396.874388695,-11330645.369049072,787500.0
16423,2599973.7932128906,-55327.65814971924,195000.0
16424,282558477.6107178,-72050824.08055496,3742500.0
16425,930375668.7034607,-110298407.39336014,11102500.0
16426,12255392.524719238,-6398246.895263672,390000.0
